pressure,temperature,mass-fraction-water,density,x-velocity,y-velocity,z-velocity,x,y,z,Cell Type
2.85E+06,3.00E+02,1.00E+00,9.93E+02,-1.29E+00,11.3,8.21E-01,6.72E-03,-1.15E-02,4.75E-04,5
2.86E+06,3.00E+02,6.37E-01,8.65E+01,-2.38E+00,12.4,-1.13E+00,6.96E-03,-1.15E-02,4.16E-04,5
2.85E+06,3.00E+02,1.00E+00,9.95E+02,-1.27E+00,11.2,9.71E-01,6.75E-03,-1.15E-02,4.66E-04,5
2.85E+06,3.00E+02,1.00E+00,9.96E+02,-1.27E+00,11.2,9.77E-01,6.77E-03,-1.15E-02,4.76E-04,5
2.86E+06,3.00E+02,7.61E-01,1.26E+02,-2.18E+00,11.2,-4.79E-01,6.94E-03,-1.15E-02,4.38E-04,5
2.85E+06,3.00E+02,1.00E+00,9.97E+02,-1.20E+00,11.2,9.85E-01,6.81E-03,-1.15E-02,5.00E-04,5
2.86E+06,3.00E+02,6.66E-01,9.32E+01,-2.36E+00,11.3,-8.83E-01,6.96E-03,-1.15E-02,4.34E-04,5
2.85E+06,3.00E+02,1.00E+00,9.89E+02,-1.20E+00,11.2,6.11E-01,6.65E-03,-1.15E-02,4.98E-04,5
2.85E+06,3.00E+02,9.97E-01,9.26E+02,-1.22E+00,11.4,6.42E-01,6.61E-03,-1.15E-02,1.87E-04,5
2.85E+06,3.00E+02,8.40E-01,1.76E+02,2.01E-01,14.3,5.52E-03,6.54E-03,-1.15E-02,3.15E-04,5
2.85E+06,3.00E+02,1.00E+00,9.98E+02,-1.02E+00,11.1,6.81E-01,6.62E-03,-1.15E-02,6.75E-05,5
2.85E+06,3.00E+02,9.05E-01,2.64E+02,-3.99E-01,13.2,9.07E-01,6.58E-03,-1.15E-02,2.83E-04,5
2.85E+06,3.00E+02,9.69E-01,5.22E+02,-8.66E-01,12,1.18E-01,6.60E-03,-1.15E-02,2.17E-04,5
2.85E+06,3.00E+02,8.57E-01,1.92E+02,-4.21E-01,13.6,-2.85E-01,6.52E-03,-1.15E-02,3.50E-04,5
2.85E+06,3.00E+02,1.00E+00,9.97E+02,-1.24E+00,11.3,8.10E-01,6.62E-03,-1.15E-02,1.67E-04,5
2.85E+06,3.00E+02,1.00E+00,9.98E+02,-1.19E+00,11.3,7.01E-01,6.62E-03,-1.15E-02,1.25E-04,5
2.85E+06,3.00E+02,9.53E-01,4.22E+02,-8.41E-01,12.3,8.49E-01,6.59E-03,-1.15E-02,2.61E-04,5
2.85E+06,3.00E+02,1.00E+00,9.97E+02,-1.16E+00,11,7.75E-01,6.63E-03,-1.15E-02,8.98E-05,5
2.85E+06,3.00E+02,9.58E-01,4.49E+02,-1.72E+00,12,5.42E-01,6.53E-03,-1.15E-02,4.03E-04,5
2.85E+06,3.00E+02,1.00E+00,9.86E+02,-1.28E+00,11.3,5.90E-01,6.61E-03,-1.15E-02,4.72E-04,5
2.85E+06,3.00E+02,1.00E+00,9.85E+02,-1.66E+00,11.3,8.79E-01,6.57E-03,-1.15E-02,4.26E-04,5
2.85E+06,3.00E+02,1.00E+00,9.92E+02,-1.58E+00,11.3,7.51E-01,6.59E-03,-1.15E-02,4.39E-04,5
2.85E+06,3.00E+02,1.00E+00,9.86E+02,-7.32E-01,10.9,7.32E-01,6.63E-03,-1.15E-02,-5.63E-06,5
2.85E+06,3.00E+02,1.00E+00,9.93E+02,-5.77E-01,10.9,7.56E-01,6.62E-03,-1.15E-02,-2.27E-05,5
2.85E+06,3.00E+02,9.99E-01,9.73E+02,-4.06E-01,10.8,7.19E-01,6.61E-03,-1.15E-02,-6.06E-05,5
2.85E+06,3.00E+02,9.99E-01,9.80E+02,-3.94E-01,10.7,7.39E-01,6.62E-03,-1.15E-02,-8.06E-05,5
2.85E+06,3.00E+02,9.99E-01,9.83E+02,-5.02E-01,10.8,8.10E-01,6.63E-03,-1.15E-02,-4.46E-05,5
2.85E+06,3.00E+02,1.00E+00,9.96E+02,-8.60E-01,10.9,7.85E-01,6.62E-03,-1.15E-02,1.86E-05,5
2.85E+06,3.00E+02,1.00E+00,9.96E+02,-8.60E-01,10.9,7.85E-01,6.62E-03,-1.15E-02,1.86E-05,5
2.85E+06,3.00E+02,1.00E+00,9.86E+02,-7.32E-01,10.9,7.32E-01,6.63E-03,-1.15E-02,-5.63E-06,5
2.85E+06,3.00E+02,9.99E-01,9.77E+02,-5.26E-01,10.6,6.26E-01,6.66E-03,-1.15E-02,-7.11E-05,5
2.85E+06,3.00E+02,9.99E-01,9.78E+02,-5.90E-01,10.7,6.73E-01,6.65E-03,-1.15E-02,-4.85E-05,5
2.86E+06,3.00E+02,5.75E-01,7.49E+01,-9.79E-01,12.1,-2.66E+00,6.92E-03,-1.15E-02,-1.78E-05,5
2.85E+06,3.00E+02,9.99E-01,9.76E+02,-3.93E-01,10.6,6.21E-01,6.64E-03,-1.15E-02,-8.71E-05,5
2.85E+06,3.00E+02,1.00E+00,9.87E+02,-6.76E-01,10.8,5.02E-01,6.70E-03,-1.15E-02,-6.37E-05,5
2.86E+06,3.00E+02,6.16E-01,8.20E+01,-8.35E-01,11.4,-2.46E+00,6.86E-03,-1.15E-02,-4.12E-05,5
2.86E+06,3.00E+02,9.91E-01,7.85E+02,-1.04E+00,11,1.03E-01,6.78E-03,-1.15E-02,-5.67E-05,5
2.86E+06,3.00E+02,6.04E-01,7.98E+01,-9.47E-01,11.7,-2.76E+00,6.90E-03,-1.15E-02,-2.43E-05,5
2.85E+06,3.00E+02,9.99E-01,9.78E+02,-5.90E-01,10.7,6.73E-01,6.65E-03,-1.15E-02,-4.85E-05,5
2.85E+06,3.00E+02,1.00E+00,9.93E+02,-8.71E-01,10.9,3.90E-01,6.74E-03,-1.15E-02,-6.21E-05,5
2.86E+06,3.00E+02,5.28E-01,6.79E+01,-8.17E-01,12.3,-2.35E+00,6.96E-03,-1.15E-02,-2.45E-05,5
2.86E+06,3.00E+02,7.14E-01,1.07E+02,-1.00E+00,11.4,-1.20E+00,6.82E-03,-1.15E-02,-4.70E-05,5
2.86E+06,3.00E+02,5.88E-01,7.71E+01,-5.94E-01,12.2,-2.11E+00,6.99E-03,-1.15E-02,-4.72E-05,5
2.86E+06,3.00E+02,5.29E-01,6.81E+01,-9.00E-01,17.1,-1.09E+00,6.99E-03,-1.15E-02,2.22E-04,5
2.86E+06,3.00E+02,5.76E-01,7.50E+01,-1.24E+00,17.8,-5.87E-01,7.01E-03,-1.15E-02,2.59E-04,5
2.86E+06,3.00E+02,4.57E-01,5.95E+01,-9.53E-01,15.7,-1.56E+00,6.95E-03,-1.15E-02,1.56E-04,5
2.86E+06,3.00E+02,5.82E-01,7.60E+01,-2.17E+00,18.5,-1.20E+00,7.01E-03,-1.15E-02,3.00E-04,5
2.86E+06,2.99E+02,3.96E-01,5.39E+01,-4.82E-01,15.4,-9.02E-01,7.04E-03,-1.15E-02,3.05E-05,5
2.86E+06,3.00E+02,6.44E-01,8.80E+01,-2.89E+00,18.5,-1.61E+00,7.01E-03,-1.15E-02,3.53E-04,5
2.86E+06,2.99E+02,3.75E-01,5.22E+01,-7.39E-01,15.6,-1.24E+00,6.97E-03,-1.15E-02,1.33E-04,5
2.86E+06,3.00E+02,5.15E-01,6.62E+01,-9.91E-01,16.3,-1.52E+00,6.96E-03,-1.15E-02,1.94E-04,5
2.86E+06,2.99E+02,3.20E-01,4.82E+01,-6.77E-01,15.9,-7.90E-01,7.01E-03,-1.15E-02,9.70E-05,5
2.86E+06,2.99E+02,3.39E-01,4.95E+01,-6.53E-01,15.8,-8.13E-01,7.02E-03,-1.15E-02,6.34E-05,5
2.86E+06,3.00E+02,5.50E-01,7.09E+01,-4.26E-01,13.5,-1.71E+00,7.03E-03,-1.15E-02,-3.63E-05,5
2.86E+06,3.00E+02,4.83E-01,6.24E+01,-4.78E-01,14.6,-1.29E+00,7.04E-03,-1.15E-02,-2.68E-06,5
2.86E+06,3.00E+02,6.00E-01,7.91E+01,-2.63E+00,18.7,-1.54E+00,7.01E-03,-1.15E-02,3.18E-04,5
2.84E+06,3.00E+02,8.03E-01,1.48E+02,-6.88E-01,15.3,1.50E+00,6.33E-03,-1.15E-02,1.57E-04,5
2.84E+06,3.00E+02,8.10E-01,1.53E+02,-6.14E-01,15.2,1.70E+00,6.35E-03,-1.15E-02,1.49E-04,5
2.84E+06,3.00E+02,7.94E-01,1.42E+02,-6.59E-01,15.1,1.89E+00,6.36E-03,-1.15E-02,1.30E-04,5
2.84E+06,3.00E+02,9.26E-01,3.15E+02,-8.42E-01,12.6,2.73E-01,6.59E-03,-1.15E-02,8.74E-05,5
2.84E+06,3.00E+02,8.48E-01,1.84E+02,-5.30E-01,14.6,-7.49E-01,6.57E-03,-1.15E-02,8.89E-05,5
2.84E+06,3.00E+02,8.02E-01,1.47E+02,-5.06E-01,15,-7.63E-01,6.56E-03,-1.15E-02,7.27E-05,5
2.84E+06,3.00E+02,9.06E-01,2.65E+02,9.48E-01,16.4,-3.02E-01,6.52E-03,-1.15E-02,2.13E-04,5
2.84E+06,3.00E+02,9.25E-01,3.14E+02,7.88E-01,15.8,-3.55E-01,6.54E-03,-1.15E-02,2.26E-04,5
2.84E+06,3.00E+02,8.52E-01,1.88E+02,1.35E-01,15.2,7.04E-01,6.26E-03,-1.15E-02,6.21E-05,5
2.84E+06,3.00E+02,7.66E-01,1.27E+02,-3.57E-01,15.4,1.28E+00,6.29E-03,-1.15E-02,9.11E-05,5
2.84E+06,3.00E+02,9.97E-01,9.14E+02,1.03E+00,14.4,-1.53E+00,6.16E-03,-1.15E-02,4.77E-05,5
2.84E+06,3.00E+02,9.95E-01,8.69E+02,9.73E-01,13.8,-1.92E+00,6.13E-03,-1.15E-02,4.24E-05,5
2.84E+06,3.00E+02,9.82E-01,6.52E+02,1.06E+00,12.2,-1.54E+00,6.13E-03,-1.15E-02,-3.88E-05,5
2.84E+06,3.00E+02,7.87E-01,1.38E+02,-2.64E-01,14.9,6.73E-01,6.49E-03,-1.15E-02,8.96E-06,5
2.84E+06,3.00E+02,7.48E-01,1.19E+02,-3.77E-01,15.5,5.22E-01,6.49E-03,-1.15E-02,2.77E-05,5
2.84E+06,3.00E+02,9.48E-01,3.96E+02,4.05E-01,14.2,2.20E+00,6.30E-03,-1.15E-02,4.09E-05,5
2.84E+06,3.00E+02,9.35E-01,3.43E+02,5.65E-01,14,2.73E+00,6.32E-03,-1.15E-02,2.82E-05,5
2.84E+06,3.00E+02,9.44E-01,3.77E+02,1.40E+00,17.6,-6.76E-01,6.41E-03,-1.15E-02,2.93E-04,5
2.84E+06,3.00E+02,9.45E-01,3.85E+02,1.26E+00,17.1,-6.29E-01,6.43E-03,-1.15E-02,2.92E-04,5
2.84E+06,3.00E+02,9.50E-01,4.05E+02,6.85E-01,16.4,-8.25E-01,6.44E-03,-1.15E-02,2.73E-04,5
2.84E+06,3.00E+02,9.27E-01,3.17E+02,5.43E-01,15.9,-6.47E-01,6.46E-03,-1.15E-02,2.70E-04,5
2.84E+06,3.00E+02,9.45E-01,3.85E+02,1.74E+00,13.6,7.83E-01,6.25E-03,-1.15E-02,-5.66E-05,5
2.84E+06,3.00E+02,9.81E-01,6.37E+02,9.32E-01,12.1,-1.75E+00,6.11E-03,-1.15E-02,-2.78E-05,5
2.84E+06,3.00E+02,9.91E-01,7.91E+02,6.98E-01,12.3,-1.93E+00,6.11E-03,-1.15E-02,-6.42E-06,5
2.84E+06,3.00E+02,9.80E-01,6.31E+02,1.35E+00,12.9,-1.04E+00,6.18E-03,-1.15E-02,-5.78E-05,5
2.84E+06,3.00E+02,9.66E-01,4.99E+02,1.43E+00,12.9,-3.86E-01,6.20E-03,-1.15E-02,-6.42E-05,5
2.84E+06,3.00E+02,9.80E-01,6.24E+02,1.66E+00,13.4,-2.92E-01,6.22E-03,-1.15E-02,-4.64E-05,5
2.84E+06,3.00E+02,8.14E-01,1.55E+02,-2.39E-02,14.5,2.56E+00,6.37E-03,-1.15E-02,5.24E-05,5
2.84E+06,3.00E+02,8.09E-01,1.51E+02,-1.97E-01,14.7,2.44E+00,6.38E-03,-1.15E-02,7.05E-05,5
2.84E+06,3.00E+02,8.04E-01,1.48E+02,-2.48E-01,15,2.10E+00,6.40E-03,-1.15E-02,7.58E-05,5
2.84E+06,3.00E+02,8.31E-01,1.68E+02,1.06E-01,14.4,1.88E+00,6.43E-03,-1.15E-02,-7.72E-06,5
2.84E+06,3.00E+02,8.44E-01,1.80E+02,2.45E-01,14.2,2.27E+00,6.41E-03,-1.15E-02,-1.08E-05,5
2.84E+06,3.00E+02,8.32E-01,1.69E+02,2.94E-01,14.3,2.34E+00,6.40E-03,-1.15E-02,4.42E-06,5
2.84E+06,3.00E+02,8.25E-01,1.63E+02,9.54E-02,14.5,2.88E+00,6.35E-03,-1.15E-02,5.23E-05,5
2.84E+06,3.00E+02,7.97E-01,1.44E+02,-1.94E-01,15,2.03E+00,6.42E-03,-1.15E-02,6.42E-05,5
2.84E+06,3.00E+02,8.03E-01,1.48E+02,-1.79E-01,15.3,1.70E+00,6.44E-03,-1.15E-02,7.45E-05,5
2.84E+06,3.00E+02,9.91E-01,7.83E+02,7.48E-01,15.5,-7.78E-01,6.17E-03,-1.15E-02,1.03E-04,5
2.84E+06,3.00E+02,9.88E-01,7.42E+02,3.44E-01,15.6,-4.67E-01,6.18E-03,-1.15E-02,1.17E-04,5
2.84E+06,3.00E+02,9.77E-01,5.93E+02,-4.88E-02,16.5,-1.07E+00,6.21E-03,-1.15E-02,2.61E-04,5
2.84E+06,3.00E+02,9.94E-01,8.42E+02,-6.70E-02,16.6,-9.53E-01,6.21E-03,-1.15E-02,2.39E-04,5
2.84E+06,3.00E+02,7.90E-01,1.40E+02,-4.67E-01,15.9,9.92E-02,6.25E-03,-1.15E-02,1.08E-04,5
2.84E+06,3.00E+02,7.62E-01,1.25E+02,-4.91E-01,15.7,1.04E+00,6.27E-03,-1.15E-02,1.09E-04,5
2.84E+06,3.00E+02,9.82E-01,6.52E+02,-3.71E-01,8.81,-1.42E+00,6.04E-03,-1.15E-02,1.76E-04,5
2.84E+06,3.00E+02,9.77E-01,5.97E+02,-2.14E-01,8.42,-7.52E-01,6.03E-03,-1.15E-02,1.99E-04,5
2.84E+06,3.00E+02,9.93E-01,8.26E+02,-1.72E-01,16.1,-5.45E-01,6.19E-03,-1.15E-02,1.71E-04,5
2.84E+06,3.00E+02,9.96E-01,8.90E+02,-1.25E-01,16.2,-5.22E-01,6.21E-03,-1.15E-02,2.01E-04,5
2.85E+06,3.00E+02,8.98E-01,2.52E+02,-6.33E-01,13.6,-5.82E-01,6.58E-03,-1.15E-02,1.85E-04,5
2.85E+06,3.00E+02,9.60E-01,4.63E+02,-1.02E+00,12.1,2.20E-01,6.60E-03,-1.15E-02,1.96E-04,5
2.84E+06,3.00E+02,8.55E-01,1.91E+02,1.51E-01,15.9,-3.21E-01,6.24E-03,-1.15E-02,8.58E-05,5
2.84E+06,3.00E+02,8.49E-01,1.84E+02,1.48E-01,15.6,-1.60E-01,6.24E-03,-1.15E-02,6.66E-05,5
2.84E+06,3.00E+02,1.00E+00,9.97E+02,2.13E-01,15.7,-1.78E-01,6.39E-03,-1.15E-02,2.39E-04,5
2.84E+06,3.00E+02,9.98E-01,9.48E+02,2.48E-01,15.6,1.76E-01,6.37E-03,-1.15E-02,2.39E-04,5
2.84E+06,3.00E+02,9.62E-01,4.71E+02,5.61E-01,8.76,-9.69E-01,6.06E-03,-1.15E-02,2.60E-04,5
2.85E+06,3.00E+02,9.64E-01,4.85E+02,-1.71E-01,9.12,1.24E-02,6.05E-03,-1.15E-02,2.84E-04,5
2.84E+06,3.00E+02,7.31E-01,1.13E+02,2.15E-01,17.1,7.51E-03,6.49E-03,-1.15E-02,1.11E-04,5
2.84E+06,3.00E+02,7.33E-01,1.13E+02,1.30E-01,17.4,-2.83E-01,6.50E-03,-1.15E-02,1.26E-04,5
2.84E+06,3.00E+02,9.91E-01,7.90E+02,8.31E-01,13.5,-1.07E+00,6.10E-03,-1.15E-02,1.19E-04,5
2.84E+06,3.00E+02,9.91E-01,7.85E+02,9.20E-01,13.2,-1.37E+00,6.11E-03,-1.15E-02,1.01E-04,5
2.84E+06,3.00E+02,9.92E-01,8.05E+02,-2.09E-02,16.6,-6.28E-01,6.14E-03,-1.15E-02,2.11E-04,5
2.84E+06,3.00E+02,9.94E-01,8.46E+02,1.89E-01,16.1,7.05E-02,6.10E-03,-1.15E-02,2.08E-04,5
2.84E+06,3.00E+02,7.52E-01,1.21E+02,-4.65E-01,15,-5.85E-01,6.55E-03,-1.15E-02,4.06E-05,5
2.84E+06,3.00E+02,7.52E-01,1.21E+02,-4.66E-01,14.7,-4.27E-01,6.55E-03,-1.15E-02,2.19E-05,5
2.83E+06,3.00E+02,9.97E-01,9.20E+02,4.79E-01,7.48,1.41E-01,6.02E-03,-1.15E-02,2.46E-05,5
2.84E+06,3.00E+02,9.55E-01,4.29E+02,-5.85E-01,9.37,2.30E+00,6.01E-03,-1.15E-02,1.46E-05,5
2.84E+06,3.00E+02,9.41E-01,3.67E+02,1.04E+00,13.8,2.57E+00,6.31E-03,-1.15E-02,6.24E-06,5
2.84E+06,3.00E+02,8.46E-01,1.82E+02,-3.68E-01,15.4,-1.05E+00,6.56E-03,-1.15E-02,1.10E-04,5
2.84E+06,3.00E+02,7.85E-01,1.37E+02,9.83E-02,17.3,-1.19E+00,6.52E-03,-1.15E-02,1.27E-04,5
2.84E+06,3.00E+02,8.82E-01,2.25E+02,1.02E-01,15.7,6.60E-01,6.37E-03,-1.15E-02,2.01E-04,5
2.84E+06,3.00E+02,9.50E-01,4.07E+02,7.70E-02,15.5,5.35E-01,6.36E-03,-1.15E-02,2.19E-04,5
2.84E+06,3.00E+02,9.93E-01,8.28E+02,1.53E-01,15.7,-5.24E-01,6.18E-03,-1.15E-02,1.37E-04,5
2.84E+06,3.00E+02,9.38E-01,3.55E+02,1.18E+00,16.8,-8.30E-01,6.27E-03,-1.15E-02,3.00E-04,5
2.84E+06,3.00E+02,9.92E-01,8.17E+02,4.88E-01,16.5,-5.43E-01,6.27E-03,-1.15E-02,2.78E-04,5
2.84E+06,3.00E+02,9.95E-01,8.73E+02,9.20E-01,13.4,-2.14E+00,6.13E-03,-1.15E-02,2.64E-05,5
2.84E+06,3.00E+02,8.01E-01,1.46E+02,5.07E-01,14.2,2.63E+00,6.38E-03,-1.15E-02,-8.36E-07,5
2.84E+06,3.00E+02,8.11E-01,1.53E+02,-4.98E-02,14.8,2.11E+00,6.42E-03,-1.15E-02,4.00E-05,5
2.84E+06,3.00E+02,8.11E-01,1.53E+02,-1.80E-01,14.9,1.76E+00,6.44E-03,-1.15E-02,3.06E-05,5
2.84E+06,3.00E+02,9.94E-01,8.40E+02,1.99E-01,15.6,1.60E-01,6.10E-03,-1.15E-02,2.26E-04,5
2.84E+06,3.00E+02,9.91E-01,7.91E+02,3.15E-01,15.4,2.70E-01,6.11E-03,-1.15E-02,2.44E-04,5
2.84E+06,3.00E+02,9.92E-01,8.01E+02,1.39E+00,7.87,7.79E-01,6.01E-03,-1.15E-02,6.61E-05,5
2.84E+06,3.00E+02,9.64E-01,4.87E+02,9.56E-01,15.3,-9.16E-01,6.21E-03,-1.15E-02,3.90E-05,5
2.84E+06,3.00E+02,9.93E-01,8.28E+02,-1.04E-01,15.7,-3.42E-01,6.20E-03,-1.15E-02,1.55E-04,5
2.84E+06,3.00E+02,9.90E-01,7.66E+02,7.14E-01,11.3,-2.18E+00,6.09E-03,-1.15E-02,4.22E-05,5
2.84E+06,3.00E+02,9.84E-01,6.74E+02,2.16E+00,5.91,-2.09E+00,6.02E-03,-1.15E-02,1.15E-04,5
2.85E+06,3.00E+02,9.49E-01,3.99E+02,-2.66E+00,6.62,2.09E+00,6.06E-03,-1.15E-02,3.25E-04,5
2.84E+06,3.00E+02,9.72E-01,5.52E+02,-8.87E-01,8.81,6.40E-01,6.01E-03,-1.15E-02,-1.54E-05,5
2.85E+06,3.00E+02,9.63E-01,4.78E+02,-1.05E+00,9.15,-3.74E-02,6.04E-03,-1.15E-02,2.42E-04,5
2.84E+06,3.00E+02,9.83E-01,6.61E+02,-4.34E-01,7.58,-1.15E+00,6.02E-03,-1.15E-02,1.56E-04,5
2.84E+06,3.00E+02,9.94E-01,8.40E+02,-3.97E-02,6.88,-2.25E-01,6.03E-03,-1.15E-02,1.01E-04,5
2.84E+06,3.00E+02,9.73E-01,5.60E+02,-1.82E-01,9.21,-1.36E+00,6.04E-03,-1.15E-02,2.18E-04,5
2.84E+06,3.00E+02,9.65E-01,4.90E+02,-1.56E+00,9.7,-1.34E-02,6.03E-03,-1.15E-02,-4.53E-05,5
2.84E+06,3.00E+02,9.95E-01,8.80E+02,-4.06E-01,8.36,3.17E-01,6.03E-03,-1.15E-02,4.63E-05,5
2.84E+06,3.00E+02,9.58E-01,4.47E+02,1.36E+00,10.3,9.65E-01,6.08E-03,-1.15E-02,3.35E-04,5
2.84E+06,3.00E+02,9.67E-01,5.11E+02,4.56E-01,11,-1.13E+00,6.09E-03,-1.15E-02,-3.70E-05,5
2.84E+06,3.00E+02,9.71E-01,5.40E+02,1.60E+00,13.9,6.48E-01,6.26E-03,-1.15E-02,-1.76E-05,5
2.84E+06,3.00E+02,9.91E-01,7.87E+02,1.27E+00,13.5,-1.62E+00,6.15E-03,-1.15E-02,-2.43E-05,5
2.84E+06,3.00E+02,9.91E-01,7.89E+02,1.09E-01,13.8,-4.09E-01,6.08E-03,-1.15E-02,1.44E-04,5
2.84E+06,3.00E+02,9.90E-01,7.70E+02,1.05E+00,10.3,-1.09E+00,6.07E-03,-1.15E-02,1.08E-04,5
2.84E+06,3.00E+02,8.71E-01,2.09E+02,5.11E-01,15.5,-1.01E+00,6.47E-03,-1.15E-02,3.08E-04,5
2.84E+06,3.00E+02,9.49E-01,3.99E+02,1.36E+00,17.2,-8.51E-02,6.41E-03,-1.15E-02,3.27E-04,5
2.84E+06,3.00E+02,8.09E-01,1.52E+02,8.41E-01,13.7,2.61E+00,6.37E-03,-1.15E-02,-5.62E-05,5
2.85E+06,3.00E+02,8.40E-01,1.76E+02,2.01E-01,14.3,5.52E-03,6.54E-03,-1.15E-02,3.15E-04,5
2.84E+06,3.00E+02,9.51E-01,4.09E+02,2.29E+00,17.7,-2.36E-01,6.37E-03,-1.15E-02,3.20E-04,5
2.84E+06,3.00E+02,9.39E-01,3.60E+02,-1.38E-01,15.5,7.83E-01,6.32E-03,-1.15E-02,2.12E-04,5
2.84E+06,3.00E+02,9.80E-01,6.35E+02,-2.14E-01,15.6,-3.53E-02,6.23E-03,-1.15E-02,1.81E-04,5
2.84E+06,3.00E+02,8.52E-01,1.88E+02,-8.15E-01,13.5,-2.05E-01,6.57E-03,-1.15E-02,5.18E-05,5
2.84E+06,3.00E+02,9.92E-01,8.13E+02,1.33E+00,14.6,-1.43E+00,6.17E-03,-1.15E-02,1.39E-05,5
2.84E+06,3.00E+02,9.88E-01,7.34E+02,1.40E+00,14.7,-1.19E+00,6.19E-03,-1.15E-02,4.07E-06,5
2.84E+06,3.00E+02,8.08E-01,1.51E+02,4.04E-01,14.3,2.83E+00,6.37E-03,-1.15E-02,1.61E-05,5
2.84E+06,3.00E+02,8.25E-01,1.64E+02,2.25E-02,14.5,2.25E+00,6.40E-03,-1.15E-02,2.74E-05,5
2.84E+06,3.00E+02,9.91E-01,7.90E+02,1.09E-01,14.9,-3.53E-01,6.09E-03,-1.15E-02,1.54E-04,5
2.84E+06,3.00E+02,9.92E-01,8.18E+02,-7.34E-02,16.4,-3.67E-01,6.12E-03,-1.15E-02,2.01E-04,5
2.84E+06,3.00E+02,8.08E-01,1.51E+02,-1.19E-01,15.6,1.59E+00,6.44E-03,-1.15E-02,9.57E-05,5
2.84E+06,3.00E+02,8.20E-01,1.59E+02,-2.39E-01,16,1.21E+00,6.41E-03,-1.15E-02,1.44E-04,5
2.84E+06,3.00E+02,8.48E-01,1.84E+02,1.68E+00,13.9,2.58E+00,6.31E-03,-1.15E-02,-5.68E-05,5
2.84E+06,3.00E+02,1.00E+00,9.96E+02,3.19E-01,15.4,-9.58E-02,6.42E-03,-1.15E-02,2.17E-04,5
2.84E+06,3.00E+02,8.86E-01,2.30E+02,9.32E-01,15.5,-8.32E-01,6.50E-03,-1.15E-02,2.60E-04,5
2.84E+06,3.00E+02,9.06E-01,2.66E+02,7.38E-01,15.3,-4.88E-01,6.23E-03,-1.15E-02,4.68E-05,5
2.84E+06,3.00E+02,9.91E-01,7.87E+02,6.67E-01,11.7,-2.29E+00,6.10E-03,-1.15E-02,2.52E-05,5
2.84E+06,3.00E+02,9.94E-01,8.49E+02,9.73E-01,8.08,-1.95E+00,6.05E-03,-1.15E-02,5.20E-05,5
2.84E+06,3.00E+02,8.24E-01,1.63E+02,-7.49E-02,15.8,1.30E+00,6.42E-03,-1.15E-02,1.29E-04,5
2.84E+06,3.00E+02,8.70E-01,2.08E+02,-3.04E-01,15.5,1.28E+00,6.38E-03,-1.15E-02,1.64E-04,5
2.84E+06,3.00E+02,9.61E-01,4.66E+02,3.81E-01,15.7,-4.54E-01,6.21E-03,-1.15E-02,1.12E-04,5
2.84E+06,3.00E+02,9.72E-01,5.51E+02,3.66E-02,16.3,-1.23E+00,6.19E-03,-1.15E-02,2.72E-04,5
2.84E+06,3.00E+02,9.93E-01,8.31E+02,-2.14E-01,16.3,-6.14E-01,6.19E-03,-1.15E-02,1.89E-04,5
2.84E+06,3.00E+02,9.56E-01,4.35E+02,8.63E-01,15.4,-9.39E-01,6.22E-03,-1.15E-02,3.03E-04,5
2.84E+06,3.00E+02,9.84E-01,6.86E+02,3.74E-01,15.9,-8.20E-01,6.16E-03,-1.15E-02,2.78E-04,5
2.84E+06,3.00E+02,9.92E-01,8.00E+02,-1.29E-01,15.6,1.11E-01,6.25E-03,-1.15E-02,2.08E-04,5
2.84E+06,3.00E+02,9.97E-01,9.27E+02,7.66E-02,16.4,-5.18E-01,6.25E-03,-1.15E-02,2.65E-04,5
2.84E+06,3.00E+02,9.25E-01,3.14E+02,7.19E-01,16.4,-3.53E-01,6.44E-03,-1.15E-02,3.11E-04,5
2.84E+06,3.00E+02,9.02E-01,2.59E+02,-6.48E-01,14.3,-8.36E-01,6.57E-03,-1.15E-02,1.27E-04,5
2.84E+06,3.00E+02,9.54E-01,4.25E+02,-9.53E-01,13.1,1.35E+00,6.10E-03,-1.15E-02,3.19E-04,5
2.84E+06,3.00E+02,9.73E-01,5.55E+02,4.82E-01,13.7,-2.44E-01,6.10E-03,-1.15E-02,2.82E-04,5
2.84E+06,3.00E+02,9.71E-01,5.40E+02,-7.37E-01,11.9,5.46E-01,6.59E-03,-1.15E-02,4.70E-05,5
2.84E+06,3.00E+02,8.96E-01,2.47E+02,-3.66E-01,15.6,3.11E-01,6.27E-03,-1.15E-02,1.79E-04,5
2.84E+06,3.00E+02,7.70E-01,1.29E+02,-6.52E-01,15.3,1.52E+00,6.31E-03,-1.15E-02,1.29E-04,5
2.84E+06,3.00E+02,9.61E-01,4.65E+02,1.69E+00,13.6,1.38E+00,6.27E-03,-1.15E-02,-3.01E-05,5
2.84E+06,3.00E+02,9.43E-01,3.73E+02,1.69E+00,17.5,-3.97E-01,6.32E-03,-1.15E-02,3.10E-04,5
2.84E+06,3.00E+02,9.94E-01,8.39E+02,9.39E-01,14.1,-1.33E+00,6.13E-03,-1.15E-02,9.66E-05,5
2.84E+06,3.00E+02,8.17E-01,1.57E+02,-1.41E-01,14.3,1.16E+00,6.46E-03,-1.15E-02,-1.87E-05,5
